time;receiver;ttc;risk
78101400000;veh_0;Infinity;SAFE
78101400000;veh_1;7.362153980054556E12;SAFE
78101400000;veh_4;8.880318609875488;SAFE
78101400000;veh_5;2.880208452116796;WARNING
78101900000;veh_0;Infinity;SAFE
78101900000;veh_1;7.362153980054556E12;SAFE
78101900000;veh_5;2.880208452116796;WARNING
78101900000;veh_6;3.492592831924085;WARNING
78102300000;veh_4;8.880318609875488;SAFE
78102400000;veh_4;8.880318609875488;SAFE
78102400000;veh_6;3.492592831924085;WARNING
78102400000;veh_7;8.638860937977416;SAFE
78102800000;veh_0;Infinity;SAFE
78102800000;veh_1;7.362153980054556E12;SAFE
78102800000;veh_6;3.492592831924085;WARNING
78103800000;veh_7;8.638860937977416;SAFE
78500400000;veh_5;3.28013057098564;WARNING
78501900000;veh_6;2.9836747236831465;WARNING
78501900000;veh_7;8.23894945744398;SAFE
78502400000;veh_1;7.362153980054556E12;SAFE
78502400000;veh_4;9.2803793812893;SAFE
79001400000;veh_6;2.374849046873802;WARNING
79001900000;veh_4;9.780458522286596;SAFE
79002400000;veh_1;7.362153980054556E12;SAFE
79002400000;veh_5;3.7800561486414255;WARNING
79002400000;veh_7;7.7390601070233185;SAFE
79002400000;veh_8;13.737622519998823;SAFE
79100900000;veh_7;7.639082236992899;SAFE
79100900000;veh_8;13.637646360558085;SAFE
79101400000;veh_0;Infinity;SAFE
79101400000;veh_5;3.8800394498884505;WARNING
79101900000;veh_4;9.880474731175472;SAFE
79101900000;veh_6;2.256449829615871;WARNING
79500400000;veh_8;13.237741981147087;SAFE
79500900000;veh_6;1.793269786656995;CRITICAL
79501900000;veh_1;7.362153980054556E12;SAFE
79501900000;veh_4;10.280540712217512;SAFE
79501900000;veh_5;4.27999078396268;SAFE
79501900000;veh_7;7.239170757063328;SAFE
80000400000;veh_6;1.236204074119901;CRITICAL
80000400000;veh_8;12.737862134168743;SAFE
80000900000;veh_7;6.739281407446274;SAFE
80001400000;veh_1;7.362153980054556E12;SAFE
80001400000;veh_5;4.779962209004091;SAFE
80002400000;veh_4;10.78062552672498;SAFE
80100400000;veh_0;Infinity;SAFE
80100400000;veh_4;10.880642772774463;SAFE
80100400000;veh_5;4.879959913664035;SAFE
80100400000;veh_6;1.1275502126799974;CRITICAL
80100800000;veh_7;6.639303537609617;SAFE
80100900000;veh_1;7.362153980054556E12;SAFE
80100900000;veh_4;10.880642772774463;SAFE
80100900000;veh_5;4.879959913664035;SAFE
80100900000;veh_6;1.1275502126799974;CRITICAL
80100900000;veh_7;6.639303537609617;SAFE
80100900000;veh_8;12.637886254974477;SAFE
80101300000;veh_8;12.637886254974477;SAFE
80101400000;veh_1;7.362153980054556E12;SAFE
80101400000;veh_6;1.1275502126799974;CRITICAL
80101800000;veh_6;1.1275502126799974;CRITICAL
80101800000;veh_7;6.639303537609617;SAFE
80101900000;veh_0;Infinity;SAFE
80101900000;veh_1;7.362153980054556E12;SAFE
80101900000;veh_5;4.879959913664035;SAFE
80101900000;veh_7;6.639303537609617;SAFE
80101900000;veh_8;12.637886254974477;SAFE
80102300000;veh_1;7.362153980054556E12;SAFE
80102300000;veh_4;10.880642772774463;SAFE
80102400000;veh_1;7.362153980054556E12;SAFE
80102400000;veh_6;1.1275502126799974;CRITICAL
80102400000;veh_7;6.639303537609617;SAFE
80103300000;veh_0;Infinity;SAFE
80103300000;veh_4;10.880642772774463;SAFE
80103800000;veh_8;12.637886254974477;SAFE
80104200000;veh_8;12.637886254974477;SAFE
80104300000;veh_5;4.879959913664035;SAFE
80500400000;veh_1;7.362153980054556E12;SAFE
80500900000;veh_7;6.239392058549324;SAFE
80501400000;veh_5;5.279959972535649;SAFE
80501400000;veh_8;12.237983063659987;SAFE
80501900000;veh_4;11.281615681750118;SAFE
80502400000;veh_6;0.7273668556859131;CRITICAL
81000400000;veh_4;11.78150440525363;SAFE
81000400000;veh_7;5.7395027103659535;SAFE
81000400000;veh_8;11.738104869062818;SAFE
81000900000;veh_1;7.362153980054556E12;SAFE
81000900000;veh_6;0.2388793675648651;CRITICAL
81001900000;veh_5;5.779977239318779;SAFE
81100400000;veh_5;5.879982595234714;SAFE
81100400000;veh_6;0.15063210873956612;CRITICAL
81100400000;veh_7;5.639524840782522;SAFE
81101400000;veh_4;11.881482156291515;SAFE
81101900000;veh_0;Infinity;SAFE
81101900000;veh_8;11.638129345210626;SAFE
81500900000;veh_1;7.362153980054556E12;SAFE
81500900000;veh_7;5.261730252746272;SAFE
81501400000;veh_5;6.280009350830341;SAFE
81501400000;veh_8;11.238227667092511;SAFE
81501900000;veh_4;12.281393180039316;SAFE
81502400000;veh_6;0.2920362056615529;CRITICAL
82000400000;veh_8;10.738351596462342;SAFE
82000900000;veh_6;0.7834078901042231;CRITICAL
82000900000;veh_7;5.062590673234628;SAFE
82001900000;veh_1;7.362153980054556E12;SAFE
82002400000;veh_4;12.781282000066206;SAFE
82002400000;veh_5;6.780053022562781;SAFE
82100400000;veh_4;12.881259769018863;SAFE
82100400000;veh_5;6.880062922368835;SAFE
82100400000;veh_8;10.638376532174567;SAFE
82100900000;veh_0;Infinity;SAFE
82100900000;veh_5;6.880062922368835;SAFE
82100900000;veh_7;5.023254540294862;SAFE
82100900000;veh_8;10.638376532174567;SAFE
82101400000;veh_0;Infinity;SAFE
82101400000;veh_1;7.362153980054556E12;SAFE
82101400000;veh_6;0.8828606887436793;CRITICAL
82101800000;veh_7;5.023254540294862;SAFE
82101900000;veh_1;7.362153980054556E12;SAFE
82101900000;veh_5;6.880062922368835;SAFE
82101900000;veh_6;0.8828606887436793;CRITICAL
82101900000;veh_7;5.023254540294862;SAFE
82102300000;veh_5;6.880062922368835;SAFE
82102400000;veh_1;7.362153980054556E12;SAFE
82102400000;veh_4;12.881259769018863;SAFE
82102400000;veh_6;0.8828606887436793;CRITICAL
82102400000;veh_7;5.023254540294862;SAFE
82102800000;veh_4;12.881259769018863;SAFE
82102800000;veh_8;10.638376532174567;SAFE
82103300000;veh_8;10.638376532174567;SAFE
82500400000;veh_1;7.362153980054556E12;SAFE
82500400000;veh_5;7.2801058726070735;SAFE
82500400000;veh_8;10.238476822920584;SAFE
82500900000;veh_6;1.2815583025725816;CRITICAL
82501400000;veh_4;13.281170860180115;SAFE
82501400000;veh_7;4.867646055831924;SAFE
83000400000;veh_6;1.7808078019334395;CRITICAL
83000900000;veh_5;7.780166131097576;SAFE
83001400000;veh_8;9.738603545961904;SAFE
83002400000;veh_1;7.362153980054556E12;SAFE
83002400000;veh_4;13.781059756140635;SAFE
83002400000;veh_7;4.677936529422255;SAFE
83100400000;veh_8;9.638629090732866;SAFE
83100900000;veh_5;7.880178947639734;SAFE
83101400000;veh_7;4.640636859599218;SAFE
83101900000;veh_6;1.8807126027685541;CRITICAL
83102400000;veh_0;Infinity;SAFE
83500400000;veh_6;2.2804346417577497;WARNING
83501400000;veh_1;7.362153980054556E12;SAFE
83501400000;veh_7;4.297190727223489;SAFE
83501400000;veh_8;9.238728159126536;SAFE
83501900000;veh_5;8.280232455713593;SAFE
84000400000;veh_5;8.780303810134397;SAFE
84000400000;veh_7;3.6231125088055385;WARNING
84001900000;veh_6;2.7802353977676453;WARNING
84002400000;veh_1;7.362153980054556E12;SAFE
84002400000;veh_8;8.738838808111703;SAFE
84100400000;veh_0;Infinity;SAFE
84100400000;veh_1;7.362153980054556E12;SAFE
84100900000;veh_0;Infinity;SAFE
84100900000;veh_6;2.880208452116796;WARNING
84101300000;veh_8;8.638860937977416;SAFE
84101400000;veh_0;Infinity;SAFE
84101400000;veh_7;3.492592831924085;WARNING
84101400000;veh_8;8.638860937977416;SAFE
84101900000;veh_1;7.362153980054556E12;SAFE
84101900000;veh_5;8.880318609875488;SAFE
84101900000;veh_6;2.880208452116796;WARNING
84101900000;veh_7;3.492592831924085;WARNING
84101900000;veh_8;8.638860937977416;SAFE
84102400000;veh_0;Infinity;SAFE
84102400000;veh_1;7.362153980054556E12;SAFE
84102400000;veh_5;8.880318609875488;SAFE
84102400000;veh_7;3.492592831924085;WARNING
84102800000;veh_0;Infinity;SAFE
84102800000;veh_5;8.880318609875488;SAFE
84103300000;veh_7;3.492592831924085;WARNING
84104300000;veh_1;7.362153980054556E12;SAFE
84104300000;veh_8;8.638860937977416;SAFE
84501900000;veh_6;3.28013057098564;WARNING
84501900000;veh_7;2.9836747236831465;WARNING
84502400000;veh_1;7.362153980054556E12;SAFE
84502400000;veh_5;9.2803793812893;SAFE
84502400000;veh_8;8.23894945744398;SAFE
85000400000;veh_5;9.780458522286596;SAFE
85000400000;veh_6;3.7800561486414255;WARNING
85000400000;veh_8;7.7390601070233185;SAFE
85001900000;veh_1;7.362153980054556E12;SAFE
85002400000;veh_7;2.374849046873802;WARNING
85002400000;veh_9;13.737622519998823;SAFE
85100400000;veh_7;2.256449829615871;WARNING
85100400000;veh_9;13.637646360558085;SAFE
85101400000;veh_6;3.8800394498884505;WARNING
85101900000;veh_0;Infinity;SAFE
85101900000;veh_5;9.880474731175472;SAFE
85102400000;veh_8;7.639082236992899;SAFE
85500400000;veh_5;10.280540712217512;SAFE
85500400000;veh_7;1.793269786656995;CRITICAL
85500400000;veh_9;13.237741981147087;SAFE
85500900000;veh_6;4.27999078396268;SAFE
85500900000;veh_8;7.239170757063328;SAFE
85501400000;veh_1;7.362153980054556E12;SAFE
86000400000;veh_8;6.739281407446274;SAFE
86000900000;veh_1;7.362153980054556E12;SAFE
86001400000;veh_5;10.78062552672498;SAFE
86001400000;veh_6;4.779962209004091;SAFE
86001400000;veh_7;1.236204074119901;CRITICAL
86001900000;veh_9;12.737862134168743;SAFE
86100400000;veh_1;7.362153980054556E12;SAFE
86100400000;veh_6;4.879959913664035;SAFE
86100400000;veh_7;1.1275502126799974;CRITICAL
86100900000;veh_0;Infinity;SAFE
86100900000;veh_9;12.637886254974477;SAFE
86101300000;veh_5;10.880642772774463;SAFE
86101400000;veh_0;Infinity;SAFE
86101400000;veh_6;4.879959913664035;SAFE
86101400000;veh_7;1.1275502126799974;CRITICAL
86101400000;veh_8;6.639303537609617;SAFE
86101800000;veh_9;12.637886254974477;SAFE
86101900000;veh_0;Infinity;SAFE
86101900000;veh_1;7.362153980054556E12;SAFE
86101900000;veh_5;10.880642772774463;SAFE
86101900000;veh_6;4.879959913664035;SAFE
86101900000;veh_7;1.1275502126799974;CRITICAL
86102300000;veh_6;4.879959913664035;SAFE
86102400000;veh_0;Infinity;SAFE
86102400000;veh_1;7.362153980054556E12;SAFE
86102400000;veh_5;10.880642772774463;SAFE
86102400000;veh_6;4.879959913664035;SAFE
86102400000;veh_9;12.637886254974477;SAFE
86103300000;veh_0;Infinity;SAFE
86103300000;veh_8;6.639303537609617;SAFE
86103800000;veh_9;12.637886254974477;SAFE
86104300000;veh_1;7.362153980054556E12;SAFE
86104300000;veh_5;10.880642772774463;SAFE
86104300000;veh_7;1.1275502126799974;CRITICAL
86104300000;veh_8;6.639303537609617;SAFE
86105200000;veh_9;12.637886254974477;SAFE
86500400000;veh_7;0.7273668556859131;CRITICAL
86500900000;veh_5;11.281615681750118;SAFE
86500900000;veh_9;12.237983063659987;SAFE
86501400000;veh_6;5.279959972535649;SAFE
86502400000;veh_1;7.362153980054556E12;SAFE
86502400000;veh_8;6.239392058549324;SAFE
87000400000;veh_9;11.738104869062818;SAFE
87000900000;veh_6;5.779977239318779;SAFE
87001400000;veh_5;11.78150440525363;SAFE
87001900000;veh_1;7.362153980054556E12;SAFE
87001900000;veh_7;0.2388793675648651;CRITICAL
87002400000;veh_8;5.7395027103659535;SAFE
87100400000;veh_6;5.879982595234714;SAFE
87100900000;veh_7;0.15063210873956612;CRITICAL
87100900000;veh_8;5.639524840782522;SAFE
87100900000;veh_9;11.638129345210626;SAFE
87101900000;veh_0;Infinity;SAFE
87102400000;veh_5;11.881482156291515;SAFE
87500400000;veh_1;7.362153980054556E12;SAFE
87500400000;veh_6;6.280009350830341;SAFE
87500900000;veh_5;12.281393180039316;SAFE
87500900000;veh_8;5.261730252746272;SAFE
87502400000;veh_7;0.2920362056615529;CRITICAL
87502400000;veh_9;11.238227667092511;SAFE
88000400000;veh_5;12.781282000066206;SAFE
88001400000;veh_7;0.7834078901042231;CRITICAL
88001400000;veh_8;5.062590673234628;SAFE
88001900000;veh_1;7.362153980054556E12;SAFE
88002400000;veh_6;6.780053022562781;SAFE
88002400000;veh_9;10.738351596462342;SAFE
88100400000;veh_5;12.881259769018863;SAFE
88100400000;veh_6;6.880062922368835;SAFE
88100900000;veh_0;Infinity;SAFE
88100900000;veh_1;7.362153980054556E12;SAFE
88100900000;veh_6;6.880062922368835;SAFE
88100900000;veh_7;0.8828606887436793;CRITICAL
88101300000;veh_5;12.881259769018863;SAFE
88101400000;veh_0;Infinity;SAFE
88101400000;veh_1;7.362153980054556E12;SAFE
88101400000;veh_5;12.881259769018863;SAFE
88101400000;veh_7;0.8828606887436793;CRITICAL
88101400000;veh_8;5.023254540294862;SAFE
88101400000;veh_9;10.638376532174567;SAFE
88101900000;veh_1;7.362153980054556E12;SAFE
88101900000;veh_7;0.8828606887436793;CRITICAL
88101900000;veh_8;5.023254540294862;SAFE
88102300000;veh_9;10.638376532174567;SAFE
88102400000;veh_0;Infinity;SAFE
88102400000;veh_6;6.880062922368835;SAFE
88102400000;veh_8;5.023254540294862;SAFE
88102400000;veh_9;10.638376532174567;SAFE
88102800000;veh_8;5.023254540294862;SAFE
88103300000;veh_6;6.880062922368835;SAFE
88103800000;veh_5;12.881259769018863;SAFE
88103800000;veh_9;10.638376532174567;SAFE
88500900000;veh_5;13.281170860180115;SAFE
88500900000;veh_9;10.238476822920584;SAFE
88501400000;veh_6;7.2801058726070735;SAFE
88501400000;veh_7;1.2815583025725816;CRITICAL
88501900000;veh_8;4.867646055831924;SAFE
88502400000;veh_1;7.362153980054556E12;SAFE
89000900000;veh_1;7.362153980054556E12;SAFE
89001400000;veh_6;7.780166131097576;SAFE
89001400000;veh_9;9.738603545961904;SAFE
89001900000;veh_5;13.781059756140635;SAFE
89001900000;veh_7;1.7808078019334395;CRITICAL
89001900000;veh_8;4.677936529422255;SAFE
89100900000;veh_0;Infinity;SAFE
89101400000;veh_9;9.638629090732866;SAFE
89101900000;veh_6;7.880178947639734;SAFE
89101900000;veh_7;1.8807126027685541;CRITICAL
89102400000;veh_8;4.640636859599218;SAFE
89500400000;veh_1;7.362153980054556E12;SAFE
89500900000;veh_7;2.2804346417577497;WARNING
89501900000;veh_8;4.297190727223489;SAFE
89501900000;veh_9;9.238728159126536;SAFE
89502400000;veh_6;8.280232455713593;SAFE
90000400000;veh_1;7.362153980054556E12;SAFE
90000400000;veh_9;8.738838808111703;SAFE
90001400000;veh_6;8.780303810134397;SAFE
90001900000;veh_7;2.7802353977676453;WARNING
90001900000;veh_8;3.6231125088055385;WARNING
90100400000;veh_1;7.362153980054556E12;SAFE
90100400000;veh_7;2.880208452116796;WARNING
90100900000;veh_0;Infinity;SAFE
90100900000;veh_1;7.362153980054556E12;SAFE
90100900000;veh_6;8.880318609875488;SAFE
90100900000;veh_7;2.880208452116796;WARNING
90100900000;veh_8;3.492592831924085;WARNING
90100900000;veh_9;8.638860937977416;SAFE
90101400000;veh_7;2.880208452116796;WARNING
90101400000;veh_8;3.492592831924085;WARNING
90101400000;veh_9;8.638860937977416;SAFE
90101800000;veh_6;8.880318609875488;SAFE
90101800000;veh_9;8.638860937977416;SAFE
90101900000;veh_0;Infinity;SAFE
90101900000;veh_1;7.362153980054556E12;SAFE
90102300000;veh_0;Infinity;SAFE
90102400000;veh_1;7.362153980054556E12;SAFE
90102400000;veh_6;8.880318609875488;SAFE
90102400000;veh_7;2.880208452116796;WARNING
90102400000;veh_8;3.492592831924085;WARNING
90102800000;veh_1;7.362153980054556E12;SAFE
90102800000;veh_9;8.638860937977416;SAFE
90103300000;veh_8;3.492592831924085;WARNING
90500900000;veh_1;7.362153980054556E12;SAFE
90501400000;veh_8;2.9836747236831465;WARNING
90501400000;veh_9;8.23894945744398;SAFE
90501900000;veh_6;9.2803793812893;SAFE
90502400000;veh_7;3.28013057098564;WARNING
91000400000;veh_9;7.7390601070233185;SAFE
91001400000;veh_1;7.362153980054556E12;SAFE
91001900000;veh_6;9.780458522286596;SAFE
91001900000;veh_7;3.7800561486414255;WARNING
91001900000;veh_8;2.374849046873802;WARNING
91002400000;veh_10;13.737622519998823;SAFE
91100900000;veh_0;Infinity;SAFE
91101900000;veh_10;13.637646360558085;SAFE
91101900000;veh_6;9.880474731175472;SAFE
91102400000;veh_7;3.8800394498884505;WARNING
91102400000;veh_8;2.256449829615871;WARNING
91102400000;veh_9;7.639082236992899;SAFE
91500400000;veh_1;7.362153980054556E12;SAFE
91500400000;veh_10;13.237741981147087;SAFE
91500400000;veh_7;4.27999078396268;SAFE
91500900000;veh_9;7.239170757063328;SAFE
91501400000;veh_8;1.793269786656995;CRITICAL
91501900000;veh_6;10.280540712217512;SAFE
92000400000;veh_6;10.78062552672498;SAFE
92000900000;veh_9;6.739281407446274;SAFE
92001400000;veh_7;4.779962209004091;SAFE
92001900000;veh_1;7.362153980054556E12;SAFE
92001900000;veh_10;12.737862134168743;SAFE
92001900000;veh_8;1.236204074119901;CRITICAL
92100400000;veh_1;7.362153980054556E12;SAFE
92100400000;veh_8;1.1275502126799974;CRITICAL
92100900000;veh_0;Infinity;SAFE
92100900000;veh_1;7.362153980054556E12;SAFE
92100900000;veh_6;10.880642772774463;SAFE
92100900000;veh_7;4.879959913664035;SAFE
92100900000;veh_8;1.1275502126799974;CRITICAL
92100900000;veh_9;6.639303537609617;SAFE
92101400000;veh_0;Infinity;SAFE
92101400000;veh_1;7.362153980054556E12;SAFE
92101400000;veh_10;12.637886254974477;SAFE
92101400000;veh_7;4.879959913664035;SAFE
92101400000;veh_8;1.1275502126799974;CRITICAL
92101900000;veh_0;Infinity;SAFE
92101900000;veh_7;4.879959913664035;SAFE
92101900000;veh_9;6.639303537609617;SAFE
92102300000;veh_6;10.880642772774463;SAFE
92102300000;veh_7;4.879959913664035;SAFE
92102400000;veh_0;Infinity;SAFE
92102400000;veh_6;10.880642772774463;SAFE
92102400000;veh_7;4.879959913664035;SAFE
92102400000;veh_9;6.639303537609617;SAFE
92102800000;veh_10;12.637886254974477;SAFE
92102800000;veh_6;10.880642772774463;SAFE
92102800000;veh_9;6.639303537609617;SAFE
92103300000;veh_1;7.362153980054556E12;SAFE
92103300000;veh_8;1.1275502126799974;CRITICAL
92103300000;veh_9;6.639303537609617;SAFE
92104300000;veh_0;Infinity;SAFE
92104300000;veh_10;12.637886254974477;SAFE
92104700000;veh_10;12.637886254974477;SAFE
92500900000;veh_1;7.362153980054556E12;SAFE
92500900000;veh_9;6.239392058549324;SAFE
92501900000;veh_10;12.237983063659987;SAFE
92501900000;veh_8;0.7273668556859131;CRITICAL
92502400000;veh_6;11.281615681750118;SAFE
92502400000;veh_7;5.279959972535649;SAFE
93000400000;veh_7;5.779977239318779;SAFE
93000900000;veh_1;7.362153980054556E12;SAFE
93000900000;veh_6;11.78150440525363;SAFE
93001900000;veh_9;5.7395027103659535;SAFE
93002400000;veh_10;11.738104869062818;SAFE
93002400000;veh_8;0.2388793675648651;CRITICAL
93100400000;veh_10;11.638129345210626;SAFE
93100400000;veh_7;5.879982595234714;SAFE
93100900000;veh_0;Infinity;SAFE
93100900000;veh_9;5.639524840782522;SAFE
93101400000;veh_6;11.881482156291515;SAFE
93101900000;veh_8;0.15063210873956612;CRITICAL
93500400000;veh_10;11.238227667092511;SAFE
93500400000;veh_9;5.261730252746272;SAFE
93501400000;veh_6;12.281393180039316;SAFE
93501900000;veh_8;0.2920362056615529;CRITICAL
93502400000;veh_1;7.362153980054556E12;SAFE
93502400000;veh_7;6.280009350830341;SAFE
94000400000;veh_1;7.362153980054556E12;SAFE
94000400000;veh_9;5.062590673234628;SAFE
94000900000;veh_10;10.738351596462342;SAFE
94000900000;veh_7;6.780053022562781;SAFE
94000900000;veh_8;0.7834078901042231;CRITICAL
94001900000;veh_6;12.781282000066206;SAFE
94100400000;veh_1;7.362153980054556E12;SAFE
94100400000;veh_6;12.881259769018863;SAFE
94100400000;veh_9;5.023254540294862;SAFE
94100900000;veh_0;Infinity;SAFE
94100900000;veh_8;0.8828606887436793;CRITICAL
94101400000;veh_0;Infinity;SAFE
94101400000;veh_1;7.362153980054556E12;SAFE
94101400000;veh_10;10.638376532174567;SAFE
94101400000;veh_9;5.023254540294862;SAFE
94101900000;veh_0;Infinity;SAFE
94101900000;veh_10;10.638376532174567;SAFE
94101900000;veh_7;6.880062922368835;SAFE
94101900000;veh_8;0.8828606887436793;CRITICAL
94102300000;veh_6;12.881259769018863;SAFE
94102400000;veh_0;Infinity;SAFE
94102400000;veh_6;12.881259769018863;SAFE
94102400000;veh_7;6.880062922368835;SAFE
94102800000;veh_10;10.638376532174567;SAFE
94103300000;veh_9;5.023254540294862;SAFE
94103800000;veh_10;10.638376532174567;SAFE
94103800000;veh_6;12.881259769018863;SAFE
94104300000;veh_7;6.880062922368835;SAFE
94500400000;veh_10;10.238476822920584;SAFE
94500400000;veh_7;7.2801058726070735;SAFE
94500900000;veh_6;13.281170860180115;SAFE
94501400000;veh_1;7.362153980054556E12;SAFE
94502400000;veh_8;1.2815583025725816;CRITICAL
94502400000;veh_9;4.867646055831924;SAFE
95000400000;veh_7;7.780166131097576;SAFE
95000400000;veh_9;4.677936529422255;SAFE
95000900000;veh_10;9.738603545961904;SAFE
95001400000;veh_6;13.781059756140635;SAFE
95001400000;veh_8;1.7808078019334395;CRITICAL
95002400000;veh_1;7.362153980054556E12;SAFE
95100400000;veh_8;1.8807126027685541;CRITICAL
95100900000;veh_0;Infinity;SAFE
95101400000;veh_9;4.640636859599218;SAFE
95101900000;veh_10;9.638629090732866;SAFE
95102400000;veh_7;7.880178947639734;SAFE
95500900000;veh_10;9.238728159126536;SAFE
95500900000;veh_9;4.297190727223489;SAFE
95501400000;veh_8;2.2804346417577497;WARNING
95502400000;veh_1;7.362153980054556E12;SAFE
95502400000;veh_7;8.280232455713593;SAFE
96000400000;veh_7;8.780303810134397;SAFE
96000900000;veh_1;7.362153980054556E12;SAFE
96000900000;veh_10;8.738838808111703;SAFE
96000900000;veh_9;3.6231125088055385;WARNING
96001400000;veh_8;2.7802353977676453;WARNING
96100400000;veh_0;Infinity;SAFE
96100400000;veh_1;7.362153980054556E12;SAFE
96100400000;veh_7;8.880318609875488;SAFE
96100800000;veh_10;8.638860937977416;SAFE
96100900000;veh_0;Infinity;SAFE
96100900000;veh_1;7.362153980054556E12;SAFE
96100900000;veh_8;2.880208452116796;WARNING
96101300000;veh_10;8.638860937977416;SAFE
96101400000;veh_10;8.638860937977416;SAFE
96101400000;veh_8;2.880208452116796;WARNING
96101400000;veh_9;3.492592831924085;WARNING
96101900000;veh_0;Infinity;SAFE
96101900000;veh_7;8.880318609875488;SAFE
96102300000;veh_1;7.362153980054556E12;SAFE
96102400000;veh_10;8.638860937977416;SAFE
96102400000;veh_7;8.880318609875488;SAFE
96102400000;veh_8;2.880208452116796;WARNING
96102400000;veh_9;3.492592831924085;WARNING
96102800000;veh_9;3.492592831924085;WARNING
96103300000;veh_0;Infinity;SAFE
96103300000;veh_7;8.880318609875488;SAFE
96500400000;veh_1;7.362153980054556E12;SAFE
96500900000;veh_10;8.23894945744398;SAFE
96501900000;veh_7;9.2803793812893;SAFE
96501900000;veh_9;2.9836747236831465;WARNING
96502400000;veh_8;3.28013057098564;WARNING
97000900000;veh_8;3.7800561486414255;WARNING
97001400000;veh_10;7.7390601070233185;SAFE
97001900000;veh_1;7.362153980054556E12;SAFE
97001900000;veh_11;13.737622519998823;SAFE
97002400000;veh_7;9.780458522286596;SAFE
97002400000;veh_9;2.374849046873802;WARNING
97100900000;veh_9;2.256449829615871;WARNING
97101900000;veh_10;7.639082236992899;SAFE
97101900000;veh_8;3.8800394498884505;WARNING
97102400000;veh_0;Infinity;SAFE
97102400000;veh_11;13.637646360558085;SAFE
97102400000;veh_7;9.880474731175472;SAFE
97500400000;veh_10;7.239170757063328;SAFE
97500900000;veh_1;7.362153980054556E12;SAFE
97501400000;veh_7;10.280540712217512;SAFE
97501900000;veh_9;1.793269786656995;CRITICAL
97502400000;veh_11;13.237741981147087;SAFE
97502400000;veh_8;4.27999078396268;SAFE
98000400000;veh_1;7.362153980054556E12;SAFE
98000400000;veh_11;12.737862134168743;SAFE
98000400000;veh_7;10.78062552672498;SAFE
98000900000;veh_9;1.236204074119901;CRITICAL
98002400000;veh_10;6.739281407446274;SAFE
98002400000;veh_8;4.779962209004091;SAFE
98100400000;veh_1;7.362153980054556E12;SAFE
98100400000;veh_8;4.879959913664035;SAFE
98100900000;veh_0;Infinity;SAFE
98100900000;veh_10;6.639303537609617;SAFE
98100900000;veh_11;12.637886254974477;SAFE
98100900000;veh_9;1.1275502126799974;CRITICAL
98101300000;veh_7;10.880642772774463;SAFE
98101300000;veh_8;4.879959913664035;SAFE
98101400000;veh_0;Infinity;SAFE
98101400000;veh_1;7.362153980054556E12;SAFE
98101400000;veh_10;6.639303537609617;SAFE
98101400000;veh_7;10.880642772774463;SAFE
98101400000;veh_8;4.879959913664035;SAFE
98101400000;veh_9;1.1275502126799974;CRITICAL
98101800000;veh_0;Infinity;SAFE
98101900000;veh_1;7.362153980054556E12;SAFE
98101900000;veh_10;6.639303537609617;SAFE
98101900000;veh_11;12.637886254974477;SAFE
98101900000;veh_7;10.880642772774463;SAFE
98101900000;veh_8;4.879959913664035;SAFE
98101900000;veh_9;1.1275502126799974;CRITICAL
98102300000;veh_1;7.362153980054556E12;SAFE
98102300000;veh_11;12.637886254974477;SAFE
98102400000;veh_7;10.880642772774463;SAFE
98102800000;veh_10;6.639303537609617;SAFE
98103300000;veh_10;6.639303537609617;SAFE
98103300000;veh_7;10.880642772774463;SAFE
98103300000;veh_9;1.1275502126799974;CRITICAL
98103800000;veh_11;12.637886254974477;SAFE
98104200000;veh_11;12.637886254974477;SAFE
98500400000;veh_10;6.239392058549324;SAFE
98500900000;veh_1;7.362153980054556E12;SAFE
98501400000;veh_8;5.279959972535649;SAFE
98502400000;veh_11;12.237983063659987;SAFE
98502400000;veh_7;11.281615681750118;SAFE
98502400000;veh_9;0.7273668556859131;CRITICAL
99000400000;veh_8;5.779977239318779;SAFE
99001900000;veh_7;11.78150440525363;SAFE
99002400000;veh_1;7.362153980054556E12;SAFE
99002400000;veh_10;5.7395027103659535;SAFE
99002400000;veh_11;11.738104869062818;SAFE
99002400000;veh_9;0.2388793675648651;CRITICAL
99100400000;veh_0;Infinity;SAFE
99100900000;veh_8;5.879982595234714;SAFE
99101400000;veh_10;5.639524840782522;SAFE
99101400000;veh_11;11.638129345210626;SAFE
99101400000;veh_7;11.881482156291515;SAFE
99102400000;veh_9;0.15063210873956612;CRITICAL
99500900000;veh_1;7.362153980054556E12;SAFE
99501900000;veh_7;12.281393180039316;SAFE
99501900000;veh_9;0.2920362056615529;CRITICAL
99502400000;veh_10;5.261730252746272;SAFE
99502400000;veh_11;11.238227667092511;SAFE
99502400000;veh_8;6.280009350830341;SAFE
100000400000;veh_11;10.738351596462342;SAFE
100001400000;veh_8;6.780053022562781;SAFE
100001900000;veh_10;5.062590673234628;SAFE
100002400000;veh_1;7.362153980054556E12;SAFE
100002400000;veh_7;12.781282000066206;SAFE
100002400000;veh_9;0.7834078901042231;CRITICAL
100100400000;veh_0;Infinity;SAFE
100100400000;veh_1;7.362153980054556E12;SAFE
100100400000;veh_7;12.881259769018863;SAFE
100100400000;veh_8;6.880062922368835;SAFE
100100400000;veh_9;0.8828606887436793;CRITICAL
100100800000;veh_10;5.023254540294862;SAFE
100100800000;veh_11;10.638376532174567;SAFE
